,Tipo,Bairro,Quartos,Vagas,Suites,Area,Valor,Condominio,IPTU
16045,Apartamento,Barra da Tijuca,2,1,1,83,2300.0,1100.0,210.0
16046,Apartamento,Ipanema,2,1,0,100,4500.0,770.0,940.0
16047,Conjunto Comercial/Sala,Barra da Tijuca,0,2,0,71,2500.0,2540.0,712.0
16048,Apartamento,Laranjeiras,2,1,1,60,1800.0,1150.0,132.0
16049,Apartamento,Laranjeiras,2,1,0,65,1700.0,1250.0,240.0
16050,Apartamento,Copacabana,3,1,2,230,12000.0,1025.0,200.0
16051,Apartamento,Rio Comprido,3,1,0,92,1600.0,380.0,68.0
16052,Apartamento,Barra da Tijuca,4,3,4,152,5000.0,2388.0624242214294,2364.4095850019803
16053,Apartamento,Barra da Tijuca,3,2,2,200,8000.0,2800.0,2364.4095850019803
16054,Conjunto Comercial/Sala,Centro,0,0,0,292,8000.0,7200.0,1700.0
16055,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,100,2900.0,1470.0,840.0
16056,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,54,2000.0,1756.0,2364.4095850019803
16057,Apartamento,Barra da Tijuca,3,1,1,143,3500.0,1750.0,340.0
16058,Casa,Pechincha,3,3,3,250,3900.0,350.0,70.0
16059,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,36,1100.0,1290.0,2364.4095850019803
16060,Apartamento,Ipanema,4,4,4,500,35000.0,13000.0,1200.0
16061,Apartamento,Laranjeiras,1,2,0,82,3000.0,1391.0,130.0
16062,Conjunto Comercial/Sala,Tijuca,0,1,0,33,1000.0,771.0,79.0
16063,Apartamento,Copacabana,2,2,2,88,5500.0,1300.0,2364.4095850019803
16064,Loja/Salão,Recreio dos Bandeirantes,0,1,0,54,3000.0,550.0,264.0
16065,Casa,Bangu,2,1,0,75,850.0,2388.0624242214294,2364.4095850019803
16066,Apartamento,Recreio dos Bandeirantes,3,3,2,400,4000.0,750.0,2364.4095850019803
16067,Apartamento,Recreio dos Bandeirantes,2,2,1,84,2500.0,624.0,156.0
16068,Casa de Condomínio,Taquara,3,2,1,112,1900.0,325.0,1189.0
16069,Apartamento,São Conrado,4,0,0,180,7000.0,2500.0,335.0
16070,Apartamento,Lagoa,2,1,0,81,3800.0,770.0,120.0
16071,Casa de Condomínio,Barra da Tijuca,4,4,4,280,10000.0,1000.0,529.0
16072,Apartamento,Recreio dos Bandeirantes,2,1,1,73,1300.0,950.0,120.0
16073,Conjunto Comercial/Sala,Centro,0,0,0,190,4500.0,1800.0,600.0
16074,Apartamento,Ipanema,2,2,1,100,11000.0,2000.0,500.0
16075,Quitinete,Copacabana,1,0,0,31,950.0,450.0,55.0
16076,Apartamento,Copacabana,1,0,0,35,2400.0,750.0,2364.4095850019803
16077,Apartamento,Barra da Tijuca,3,2,1,117,3500.0,1705.0,319.0
16078,Casa de Condomínio,Taquara,4,1,0,110,1750.0,550.0,993.0
16079,Casa Comercial,Vila Isabel,0,2,0,216,4500.0,2388.0624242214294,386.0
16080,Apartamento,Humaitá,3,0,1,100,2800.0,1560.0,105.0
16081,Conjunto Comercial/Sala,Barra da Tijuca,0,0,0,25,500.0,1100.0,112.0
16082,Apartamento,Barra da Tijuca,3,3,2,214,8000.0,2500.0,2364.4095850019803
16083,Galpão/Depósito/Armazém,Penha,0,0,0,400,5500.0,2388.0624242214294,2364.4095850019803
16084,Apartamento,Catete,1,1,1,44,2100.0,520.0,55.0
16085,Apartamento,Grajaú,2,1,1,97,2000.0,796.0,105.0
16086,Apartamento,Recreio dos Bandeirantes,2,2,1,85,2500.0,1500.0,380.0
16087,Apartamento,Copacabana,3,1,0,200,3500.0,1300.0,215.0
16088,Apartamento,Ipanema,3,1,0,120,5000.0,1700.0,179.0
16089,Conjunto Comercial/Sala,Centro,0,0,0,450,15000.0,6492.0,2044.0
16090,Apartamento,Copacabana,2,0,0,85,2800.0,702.0,201.0
16091,Apartamento,Copacabana,2,1,0,72,2500.0,750.0,2364.4095850019803
16092,Apartamento,Ipanema,3,1,1,120,9000.0,1800.0,463.0
16093,Conjunto Comercial/Sala,Ipanema,0,1,0,115,11000.0,3904.0,2364.4095850019803
16094,Apartamento,Recreio dos Bandeirantes,2,1,2,74,2500.0,1350.0,126.0
16095,Apartamento,Leme,2,0,1,85,3000.0,750.0,164.0
16096,Apartamento,Grajaú,2,1,0,70,1500.0,700.0,2364.4095850019803
16097,Apartamento,Cascadura,2,0,0,96,1150.0,2388.0624242214294,77.0
16098,Apartamento,Barra da Tijuca,4,2,3,355,20000.0,5800.0,1850.0
16099,Apartamento,Barra da Tijuca,3,3,1,205,5500.0,2400.0,5905.0
16100,Galpão/Depósito/Armazém,Campo Grande,0,0,0,14000,18000.0,2388.0624242214294,2364.4095850019803
16101,Flat,Lagoa,1,1,0,70,2500.0,1631.0,2364.4095850019803
16102,Apartamento,Ipanema,4,1,3,245,13000.0,2200.0,7200.0
16103,Apartamento,Laranjeiras,2,1,1,85,2900.0,850.0,186.0
16104,Quitinete,Copacabana,1,0,1,38,1500.0,580.0,20.0
16105,Apartamento,Vila Isabel,3,1,0,70,1700.0,130.0,68.0
16106,Apartamento,Ipanema,4,2,2,380,20500.0,7950.0,2364.4095850019803
16107,Apartamento,Tijuca,2,0,0,66,1300.0,645.0,25.0
16108,Galpão/Depósito/Armazém,Tijuca,0,10,0,850,14700.0,2388.0624242214294,800.0
16109,Apartamento,Anil,3,2,1,76,1600.0,700.0,14.0
16110,Apartamento,Leblon,4,2,1,260,15500.0,2399.0,590.0
16111,Conjunto Comercial/Sala,Taquara,0,1,0,23,600.0,356.0,56.0
16112,Conjunto Comercial/Sala,Centro,0,0,0,40,400.0,1100.0,120.0
16113,Conjunto Comercial/Sala,Leblon,0,2,0,165,35000.0,7623.0,2364.4095850019803
16114,Conjunto Comercial/Sala,Centro,0,0,0,60,1300.0,1100.0,2364.4095850019803
16115,Apartamento,Recreio dos Bandeirantes,2,1,1,82,2000.0,740.0,170.0
16116,Galpão/Depósito/Armazém,Campo Grande,0,0,0,4900,25000.0,2388.0624242214294,2364.4095850019803
16117,Apartamento,Leme,4,1,1,250,6800.0,1950.0,300.0
16118,Conjunto Comercial/Sala,Freguesia (Jacarepaguá),0,0,0,69,1500.0,2388.0624242214294,60.0
16119,Galpão/Depósito/Armazém,Vigário Geral,0,0,0,1600,13000.0,2388.0624242214294,1700.0
16120,Prédio Inteiro,Jacarepaguá,0,0,0,900,24000.0,2388.0624242214294,18553.0
16121,Loja/Salão,Vila Isabel,0,1,0,36,600.0,1068.0,106.0
16122,Apartamento,Barra da Tijuca,2,1,1,64,2800.0,950.0,140.0
16123,Flat,Copacabana,1,0,0,56,1700.0,1900.0,150.0
16124,Prédio Inteiro,Ramos,0,20,0,3200,39000.0,2388.0624242214294,55000.0
16125,Conjunto Comercial/Sala,Centro,0,7,0,650,25000.0,15000.0,2364.4095850019803
16126,Loja/Salão,Centro,0,0,0,337,27300.0,2388.0624242214294,2364.4095850019803
16127,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,20,1600.0,500.0,2364.4095850019803
16128,Casa de Condomínio,Leblon,5,4,0,900,45000.0,3200.0,650.0
16129,Apartamento,Tijuca,1,0,1,33,900.0,460.0,25.0
16130,Apartamento,Barra da Tijuca,4,3,3,160,8500.0,2300.0,345.0
16131,Conjunto Comercial/Sala,Barra da Tijuca,0,0,0,30,1300.0,450.0,140.0
16132,Apartamento,Jardim Botânico,3,0,1,89,2200.0,1250.0,160.0
16133,Apartamento,Ipanema,3,1,1,140,7200.0,2900.0,500.0
16134,Apartamento,Barra da Tijuca,1,1,0,56,1500.0,1020.0,2364.4095850019803
16135,Apartamento,Freguesia (Jacarepaguá),3,1,1,72,1800.0,680.0,114.0
16136,Casa,Freguesia (Jacarepaguá),3,2,1,399,10000.0,2388.0624242214294,2364.4095850019803
16137,Apartamento,Flamengo,4,1,2,360,5900.0,2450.0,733.0
16138,Apartamento,Centro,1,0,0,35,900.0,517.0,25.0
16139,Conjunto Comercial/Sala,Recreio dos Bandeirantes,0,1,0,37,690.0,498.0,93.0
16140,Apartamento,Curicica,2,1,0,62,1100.0,550.0,50.0
16141,Apartamento,Barra da Tijuca,2,2,1,145,2600.0,1500.0,2364.4095850019803
16142,Apartamento,Copacabana,2,1,1,120,5500.0,1250.0,166.0
16143,Apartamento,Barra da Tijuca,3,3,1,118,6000.0,2900.0,4500.0
16144,Conjunto Comercial/Sala,Barra da Tijuca,0,2,0,44,800.0,1576.0,2364.4095850019803
16145,Apartamento,Barra da Tijuca,3,2,1,86,2800.0,1365.0,231.0
16146,Apartamento,Humaitá,2,1,1,97,4000.0,1200.0,120.0
16147,Apartamento,Ipanema,3,3,3,170,25000.0,3710.0,826.0
16148,Conjunto Comercial/Sala,Centro,0,0,0,138,4100.0,2800.0,708.0
16149,Apartamento,Pechincha,2,1,0,50,1200.0,425.0,150.0
16150,Apartamento,Recreio dos Bandeirantes,2,1,1,83,1800.0,1600.0,120.0
16151,Conjunto Comercial/Sala,Centro,0,0,0,200,6000.0,1880.0,600.0
16152,Apartamento,Ipanema,2,2,1,153,8000.0,1321.0,278.0
16153,Conjunto Comercial/Sala,Centro,0,2,0,118,7100.0,3403.0,261.0
16154,Conjunto Comercial/Sala,Barra da Tijuca,0,0,0,26,2000.0,800.0,1700.0
16155,Apartamento,Barra da Tijuca,2,2,1,104,4800.0,1994.0,651.0
16156,Apartamento,Barra da Tijuca,3,2,0,165,4500.0,1235.0,450.0
16157,Apartamento,Maracanã,3,2,1,140,2200.0,1200.0,2364.4095850019803
16158,Apartamento,Leblon,3,2,1,360,12000.0,3336.0,1264.0
16159,Apartamento,Barra da Tijuca,4,3,4,430,17000.0,3700.0,1700.0
16160,Apartamento,Leme,2,0,0,75,2500.0,878.0,2364.4095850019803
16161,Conjunto Comercial/Sala,Centro,0,0,0,212,15000.0,6313.0,981.0
16162,Apartamento,Copacabana,2,0,0,88,2300.0,1100.0,100.0
16163,Apartamento,Flamengo,3,1,0,85,3000.0,1250.0,185.0
16164,Conjunto Comercial/Sala,Barra da Tijuca,0,8,0,222,5500.0,4520.0,2364.4095850019803
16165,Apartamento,Ipanema,2,1,1,80,7000.0,2500.0,390.0
16166,Casa,Barra da Tijuca,4,4,4,428,8500.0,1085.0,1311.0
16167,Apartamento,Botafogo,3,2,1,107,4800.0,1227.0,2364.4095850019803
16168,Apartamento,Ipanema,2,1,0,73,3300.0,2500.0,2364.4095850019803
16169,Loja/Salão,Madureira,0,0,0,1015,16900.0,2388.0624242214294,2364.4095850019803
16170,Apartamento,Ipanema,3,2,1,140,7000.0,2200.0,387.0
16171,Apartamento,Tijuca,2,1,1,85,3200.0,656.0,181.0
16172,Conjunto Comercial/Sala,Centro,0,0,0,66,2500.0,2146.0,2364.4095850019803
16173,Apartamento,Barra da Tijuca,4,4,4,430,30000.0,7000.0,2000.0
16174,Apartamento,Grajaú,2,0,0,65,1200.0,540.0,2364.4095850019803
16175,Apartamento,Lagoa,3,2,3,146,7500.0,3036.0,611.0
16176,Quitinete,Flamengo,1,0,0,30,1400.0,450.0,2364.4095850019803
16177,Apartamento,Ipanema,3,3,1,300,22000.0,4000.0,1832.0
16178,Casa de Condomínio,Barra da Tijuca,5,3,5,900,20000.0,1308.0,1601.0
16179,Conjunto Comercial/Sala,Tijuca,0,0,0,25,900.0,480.0,88.0
16180,Apartamento,Vila Isabel,3,0,0,90,1700.0,400.0,2364.4095850019803
16181,Apartamento,Recreio dos Bandeirantes,2,1,1,80,2300.0,900.0,2364.4095850019803
16182,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,28,500.0,505.0,2364.4095850019803
16183,Apartamento,Copacabana,3,1,1,230,6500.0,2000.0,300.0
16184,Galpão/Depósito/Armazém,Bangu,0,10,0,3000,45000.0,2388.0624242214294,2364.4095850019803
16185,Galpão/Depósito/Armazém,Recreio dos Bandeirantes,0,0,0,140,4900.0,1200.0,120.0
16186,Conjunto Comercial/Sala,Tijuca,0,1,0,24,800.0,327.0,130.0
16187,Apartamento,Barra da Tijuca,4,3,3,160,8600.0,2300.0,250.0
16188,Apartamento,Flamengo,1,0,0,40,1600.0,555.0,54.0
16189,Loja/Salão,Tijuca,0,1,0,75,11000.0,70.0,2364.4095850019803
16190,Loja/Salão,Copacabana,0,0,0,100,16000.0,2388.0624242214294,609.0
16191,Apartamento,Quintino Bocaiúva,1,0,0,50,1100.0,145.0,2364.4095850019803
16192,Apartamento,Copacabana,3,1,1,200,6200.0,2250.0,695.0
16193,Apartamento,Leblon,4,2,2,204,17000.0,3600.0,772.0
16194,Prédio Inteiro,Centro,0,10,0,2403,96000.0,2388.0624242214294,2364.4095850019803
16195,Casa Comercial,Vila Isabel,0,1,0,400,4200.0,2388.0624242214294,1560.0
16196,Apartamento,Copacabana,2,1,2,108,6500.0,601.0,447.0
16197,Casa de Vila,Méier,2,1,0,48,1800.0,60.0,2364.4095850019803
16198,Apartamento,Anil,2,1,0,60,1200.0,470.0,2364.4095850019803
16199,Apartamento,Leblon,3,1,0,122,6200.0,1328.0,2364.4095850019803
16200,Conjunto Comercial/Sala,Flamengo,0,16,0,825,60000.0,28733.0,2364.4095850019803
16201,Conjunto Comercial/Sala,Centro,0,0,0,93,3000.0,780.0,314.0
16202,Apartamento,Barra da Tijuca,3,2,3,160,5000.0,1500.0,2364.4095850019803
16203,Apartamento,Botafogo,2,1,0,60,3000.0,550.0,2364.4095850019803
16204,Apartamento,Ramos,2,0,0,68,1200.0,2388.0624242214294,2364.4095850019803
16205,Apartamento,Madureira,1,0,0,50,750.0,200.0,2364.4095850019803
16206,Casa de Condomínio,Freguesia (Jacarepaguá),4,2,3,163,800000.0,900.0,2364.4095850019803
16207,Apartamento,Recreio dos Bandeirantes,4,3,2,190,2200.0,1547.0,290.0
16208,Quitinete,Centro,1,0,0,40,800.0,385.0,84.0
16209,Conjunto Comercial/Sala,Madureira,0,1,0,25,800.0,1.0,1.0
16210,Apartamento,Vila Isabel,3,1,0,98,1800.0,350.0,78.0
16211,Quitinete,Flamengo,1,0,0,24,1350.0,250.0,2364.4095850019803
16212,Apartamento,Barra da Tijuca,2,1,1,70,2100.0,753.0,2364.4095850019803
16213,Apartamento,Laranjeiras,2,0,0,75,2400.0,700.0,88.0
16214,Apartamento,Tijuca,1,1,0,50,1650.0,577.0,453.0
16215,Casa,Leblon,4,4,4,669,15000.0,3400.0,2930.0
16216,Loja/Salão,Barra da Tijuca,0,1,0,125,3000.0,2800.0,450.0
16217,Galpão/Depósito/Armazém,Campo Grande,2,10,0,500,17000.0,2388.0624242214294,2364.4095850019803
16218,Conjunto Comercial/Sala,Vila da Penha,0,1,0,26,1010.0,450.0,36.0
16219,Apartamento,Tijuca,3,0,1,100,1400.0,400.0,2364.4095850019803
16220,Loja/Salão,Vila Isabel,0,0,0,60,5200.0,2388.0624242214294,170.0
16221,Apartamento,Ipanema,4,2,2,360,30000.0,4000.0,1650.0
16222,Apartamento,Marechal Hermes,1,0,0,29,490.0,2388.0624242214294,2364.4095850019803
16223,Conjunto Comercial/Sala,Centro,0,0,0,500,24000.0,11337.0,2364.4095850019803
16224,Apartamento,Copacabana,2,0,1,110,3000.0,800.0,133.0
16225,Apartamento,Barra da Tijuca,4,3,2,217,6000.0,2600.0,735.0
16226,Apartamento,Rocha,3,1,0,79,1400.0,560.0,2364.4095850019803
16227,Apartamento,Ipanema,3,2,1,150,6600.0,1700.0,324.0
16228,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,66,3390.0,1050.0,240.0
16229,Prédio Inteiro,Vila Isabel,0,6,0,1092,40000.0,2388.0624242214294,10000.0
16230,Casa de Condomínio,Jacarepaguá,3,0,1,170,2500.0,325.0,170.0
16231,Apartamento,Copacabana,4,2,2,279,3150.0,2093.0,453.0
16232,Conjunto Comercial/Sala,Barra da Tijuca,0,5,0,180,7500.0,3750.0,680.0
16233,Apartamento,Flamengo,3,1,0,200,5500.0,1800.0,420.0
16234,Apartamento,Barra da Tijuca,2,0,1,100,2700.0,1000.0,230.0
16235,Flat,Leblon,1,1,0,60,5500.0,2030.0,260.0
16236,Conjunto Comercial/Sala,Botafogo,0,4,0,248,20000.0,8260.0,1535.0
16237,Apartamento,Recreio dos Bandeirantes,3,2,1,106,2100.0,383.0,160.0
16238,Apartamento,Barra da Tijuca,3,3,1,167,3900.0,1600.0,373.0
16239,Apartamento,Flamengo,2,1,0,78,2500.0,550.0,130.0
16240,Casa,Tijuca,4,3,3,164,3900.0,2388.0624242214294,175.0
16241,Conjunto Comercial/Sala,Leblon,0,2,0,165,35000.0,7622.0,2176.0
16242,Apartamento,Recreio dos Bandeirantes,2,1,1,65,1600.0,600.0,120.0
16243,Conjunto Comercial/Sala,Centro,0,0,0,423,11000.0,8821.0,2364.4095850019803
16244,Conjunto Comercial/Sala,Centro,0,5,0,1250,143840.0,30019.0,2364.4095850019803
16245,Galpão/Depósito/Armazém,Campo Grande,0,0,0,31800,150000.0,2388.0624242214294,5541.0
16246,Flat,Copacabana,1,1,0,80,2000.0,1300.0,120.0
16247,Apartamento,Copacabana,2,0,0,60,2200.0,680.0,78.0
16248,Apartamento,Botafogo,2,1,1,92,3500.0,1000.0,228.0
16249,Conjunto Comercial/Sala,Copacabana,0,3,0,100,4950.0,2200.0,2364.4095850019803
16250,Apartamento,Copacabana,2,0,0,75,2600.0,605.0,88.0
16251,Loja/Salão,Barra da Tijuca,0,2,0,86,4000.0,2400.0,550.0
16252,Apartamento,Copacabana,3,1,0,190,4000.0,1785.0,305.0
16253,Casa de Condomínio,Pechincha,2,0,1,68,1500.0,360.0,40.0
16254,Apartamento,Copacabana,4,2,2,389,12400.0,3825.0,1153.0
16255,Apartamento,Taquara,2,1,1,60,1600.0,450.0,2364.4095850019803
16256,Flat,Leblon,1,1,1,60,5500.0,1900.0,220.0
16257,Conjunto Comercial/Sala,Copacabana,0,0,0,39,800.0,670.0,2364.4095850019803
16258,Apartamento,Barra da Tijuca,3,2,3,127,3500.0,1850.0,350.0
16259,Apartamento,Barra da Tijuca,2,1,1,70,3000.0,858.0,150.0
16260,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,30,1300.0,950.0,214.0
16261,Apartamento,Lagoa,3,1,1,100,2900.0,480.0,200.0
16262,Apartamento,Ipanema,3,1,0,126,6000.0,1667.0,590.0
16263,Conjunto Comercial/Sala,Centro,0,0,0,50,790.0,300.0,83.0
16264,Apartamento,Gávea,3,0,1,120,2700.0,880.0,238.0
16265,Casa de Condomínio,Barra da Tijuca,4,4,3,650,15000.0,1750.0,850.0
16266,Apartamento,Leblon,4,2,3,350,25000.0,3494.0,786.0
16267,Galpão/Depósito/Armazém,Jacarepaguá,0,0,0,650,8000.0,2388.0624242214294,1600.0
16268,Conjunto Comercial/Sala,Centro,0,0,0,350,13000.0,4562.0,2045.0
16269,Apartamento,Barra da Tijuca,2,2,1,100,2200.0,1733.0,234.0
16270,Box/Garagem,Engenho Novo,0,0,0,0,15000.0,2388.0624242214294,2364.4095850019803
16271,Apartamento,Rio Comprido,2,1,0,88,1200.0,693.0,2364.4095850019803
16272,Casa de Condomínio,Barra da Tijuca,5,10,5,1000,35000.0,2200.0,19000.0
16273,Apartamento,Recreio dos Bandeirantes,4,6,3,630,7500.0,1535.0,12785.0
16274,Casa,Campo Grande,1,1,0,80,750.0,2388.0624242214294,2.0
16275,Loja/Salão,Campo Grande,0,1,0,70,2500.0,2388.0624242214294,2364.4095850019803
16276,Apartamento,Flamengo,4,2,2,535,35000.0,4400.0,15000.0
16277,Conjunto Comercial/Sala,Centro,0,0,0,1935,120000.0,22576.0,21090.0
16278,Loja/Salão,Botafogo,0,0,0,180,6700.0,2388.0624242214294,750.0
16279,Casa,Jardim Botânico,5,2,5,500,20000.0,2388.0624242214294,1912.0
16280,Conjunto Comercial/Sala,Recreio dos Bandeirantes,0,1,0,62,3500.0,350.0,2364.4095850019803
16281,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,58,3000.0,1618.0,2364.4095850019803
16282,Conjunto Comercial/Sala,Centro,0,0,0,23,1000.0,789.0,85.0
16283,Apartamento,Botafogo,3,1,1,101,5600.0,1300.0,341.0
16284,Quitinete,Copacabana,0,0,0,40,1900.0,625.0,2364.4095850019803
16285,Apartamento,Copacabana,2,1,1,100,3500.0,1260.0,2364.4095850019803
16286,Apartamento,Freguesia (Jacarepaguá),2,1,0,65,1200.0,650.0,76.0
16287,Apartamento,Copacabana,1,0,0,50,1800.0,590.0,28.0
16288,Conjunto Comercial/Sala,Centro,0,0,0,560,39200.0,7500.0,2364.4095850019803
16289,Apartamento,Leblon,3,1,0,118,4500.0,2000.0,371.0
16290,Apartamento,Recreio dos Bandeirantes,3,2,1,75,2000.0,460.0,2364.4095850019803
16291,Casa de Condomínio,Barra da Tijuca,4,4,2,700,15000.0,1600.0,2364.4095850019803
16292,Apartamento,Barra da Tijuca,3,2,1,250,4500.0,1250.0,624.0
16293,Quitinete,Copacabana,1,0,0,28,1700.0,596.0,56.0
16294,Apartamento,Riachuelo,2,1,0,60,1200.0,350.0,126.0
16295,Apartamento,Barra da Tijuca,4,3,0,230,9800.0,3332.0,381.0
16296,Conjunto Comercial/Sala,Centro,0,0,0,120,3400.0,2500.0,250.0
16297,Apartamento,Tijuca,2,2,1,95,2500.0,700.0,230.0
16298,Conjunto Comercial/Sala,Vila da Penha,0,1,0,28,1000.0,660.0,2364.4095850019803
16299,Loja/Salão,Benfica,0,0,0,50,1000.0,234.0,51.0
16300,Apartamento,Campo Grande,2,1,1,50,950.0,2388.0624242214294,2364.4095850019803
16301,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,32,850.0,1200.0,2364.4095850019803
16302,Loja/Salão,Senador Vasconcelos,0,0,0,50,2000.0,2388.0624242214294,2364.4095850019803
16303,Conjunto Comercial/Sala,Centro,0,0,0,70,1000.0,660.0,130.0
16304,Apartamento,Portuguesa,3,1,0,62,1200.0,380.0,12.0
16305,Apartamento,Leblon,4,2,2,240,15000.0,1300.0,1568.0
16306,Apartamento,Glória,3,0,1,120,3900.0,838.0,168.0
16307,Flat,Ipanema,1,1,1,50,3000.0,2400.0,340.0
16308,Apartamento,Leme,1,0,0,38,2300.0,852.0,30.0
16309,Apartamento,Freguesia (Jacarepaguá),3,1,1,93,2000.0,781.0,132.0
16310,Apartamento,Jardim Botânico,2,2,1,95,4000.0,1170.0,2364.4095850019803
16311,Apartamento,Tijuca,4,2,1,188,2000.0,2000.0,309.0
16312,Quitinete,Copacabana,1,0,0,35,1300.0,629.0,56.0
16313,Casa Comercial,Ipanema,0,0,0,32,1500.0,759.0,243.0
16314,Casa,Barra da Tijuca,5,3,3,500,15000.0,1200.0,2364.4095850019803
16315,Apartamento,Centro,1,0,0,26,750.0,400.0,2364.4095850019803
16316,Apartamento,Leblon,2,2,1,162,7000.0,2500.0,2364.4095850019803
16317,Casa de Condomínio,Barra da Tijuca,6,6,6,640,20000.0,1600.0,2364.4095850019803
16318,Apartamento,Ipanema,3,1,1,100,6000.0,1200.0,210.0
16319,Apartamento,Realengo,6,0,0,250,3000.0,2388.0624242214294,2364.4095850019803
16320,Apartamento,Ipanema,2,0,0,85,2500.0,900.0,2364.4095850019803
16321,Apartamento,Vila Isabel,2,1,1,76,1700.0,597.0,2364.4095850019803
16322,Apartamento,Barra da Tijuca,2,1,0,51,1300.0,470.0,40.0
16323,Apartamento,Jardim Guanabara,3,1,2,110,2700.0,500.0,2364.4095850019803
16324,Casa de Condomínio,Barra da Tijuca,4,3,4,300,7000.0,707.0,568.0
16325,Prédio Inteiro,Barra da Tijuca,0,90,0,5130,500000.0,2388.0624242214294,27000.0
16326,Apartamento,Barra da Tijuca,3,2,1,115,3250.0,1500.0,150.0
16327,Apartamento,Botafogo,4,1,1,163,4500.0,707.0,280.0
16328,Apartamento,Jardim Botânico,2,1,0,95,4000.0,1170.0,2364.4095850019803
16329,Apartamento,Ipanema,4,2,1,282,25000.0,4300.0,2270.0
16330,Apartamento,Botafogo,2,1,1,72,3350.0,670.0,178.0
16331,Conjunto Comercial/Sala,Centro,0,0,0,21,500.0,230.0,86.0
16332,Apartamento,Lagoa,4,3,1,255,8500.0,2529.0,490.0
16333,Apartamento,Botafogo,1,1,0,45,2400.0,780.0,2364.4095850019803
16334,Apartamento,Freguesia (Jacarepaguá),3,2,1,132,1800.0,1100.0,634.0
16335,Apartamento,Recreio dos Bandeirantes,2,1,1,70,1800.0,696.0,120.0
16336,Apartamento,Humaitá,1,0,1,34,1600.0,410.0,2364.4095850019803
16337,Apartamento,Barra da Tijuca,2,1,1,100,3800.0,1700.0,310.0
16338,Apartamento,Madureira,3,1,1,90,1200.0,500.0,60.0
16339,Apartamento,Lagoa,3,2,1,144,4500.0,2245.0,647.0
16340,Conjunto Comercial/Sala,Centro,0,0,0,290,14000.0,2629.0,2364.4095850019803
16341,Apartamento,Santa Teresa,2,0,0,33,1200.0,379.0,135.0
16342,Apartamento,Vila Valqueire,2,1,0,63,1500.0,455.0,2364.4095850019803
16343,Apartamento,Barra da Tijuca,2,0,1,78,3000.0,1263.0,2364.4095850019803
16344,Conjunto Comercial/Sala,Recreio dos Bandeirantes,0,1,0,28,900.0,380.0,2364.4095850019803
16345,Apartamento,Barra da Tijuca,4,2,1,160,3800.0,1800.0,600.0
16346,Casa de Condomínio,Barra da Tijuca,5,4,4,320,10000.0,850.0,4000.0
16347,Conjunto Comercial/Sala,Centro,0,0,0,677,40625.0,14293.0,3216.0
16348,Apartamento,Leblon,3,1,1,83,5000.0,1223.0,373.0
16349,Loja/Salão,Centro,0,0,0,77,1950.0,1830.0,200.0
16350,Apartamento,Recreio dos Bandeirantes,2,0,0,80,1800.0,890.0,129.0
16351,Apartamento,Ipanema,4,2,1,170,13000.0,2750.0,1780.0
16352,Quitinete,Copacabana,1,0,0,23,1700.0,430.0,30.0
16353,Apartamento,Maracanã,3,0,0,150,1800.0,2388.0624242214294,106.0
16354,Apartamento,Ipanema,3,2,0,101,3800.0,1514.0,364.0
16355,Conjunto Comercial/Sala,Centro,0,0,0,321,16000.0,6340.0,1775.0
16356,Apartamento,Barra da Tijuca,2,1,1,65,2200.0,670.0,2364.4095850019803
16357,Quitinete,Copacabana,1,0,0,30,1100.0,528.0,2364.4095850019803
16358,Apartamento,Jardim Guanabara,2,1,0,56,1500.0,360.0,2364.4095850019803
16359,Apartamento,Flamengo,2,1,0,110,2800.0,1223.0,200.0
16360,Apartamento,Copacabana,3,1,0,100,4500.0,1350.0,350.0
16361,Conjunto Comercial/Sala,Barra da Tijuca,0,2,0,48,1400.0,2388.0624242214294,2364.4095850019803
16362,Apartamento,Ipanema,2,1,2,86,13300.0,4100.0,394.0
16363,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,36,1500.0,1270.0,270.0
16364,Conjunto Comercial/Sala,Barra da Tijuca,0,6,0,160,12900.0,4640.0,1280.0
16365,Casa Comercial,Tijuca,0,0,0,240,11000.0,2388.0624242214294,270.0
16366,Conjunto Comercial/Sala,Bonsucesso,0,0,0,20,550.0,180.0,34.0
16367,Apartamento,Recreio dos Bandeirantes,3,2,1,120,2000.0,365.0,167.0
16368,Conjunto Comercial/Sala,Centro,0,0,0,210,15000.0,4700.0,2364.4095850019803
16369,Conjunto Comercial/Sala,Barra da Tijuca,0,2,0,42,500.0,1200.0,220.0
16370,Apartamento,Recreio dos Bandeirantes,3,1,1,84,2300.0,1000.0,175.0
